sample_idx,lambda,num_think_tokens,kept_tokens,dropped_tokens,skip_reason,occupancy@1,occupancy@2,occupancy@3,occupancy@4,occupancy@5
250,0.001,1016,595,421,,0.9090909090909091,0.8653846153846154,0.8787878787878777,0.8653846153846154,0.855944055944058
251,0.001,782,656,126,,0.9402985074626866,0.9365671641791045,0.9029850746268647,0.9095149253731343,0.9022388059701513
252,0.001,449,118,331,,0.9040404040404041,0.8181818181818182,0.7946127946127945,0.7815656565656566,0.7797979797979797
253,0.001,2558,1326,1232,,0.9305555555555556,0.9125,0.9027777777777782,0.8916666666666667,0.8783333333333363
254,0.001,655,513,142,,0.9737827715355806,0.9269662921348315,0.8938826466916346,0.9110486891385767,0.9123595505617995
255,0.001,608,452,156,,0.9476190476190476,0.8666666666666667,0.8634920634920631,0.8523809523809524,0.858095238095239
256,0.001,1994,1232,762,,0.9496402877697842,0.9028776978417267,0.8717026378896872,0.8732014388489209,0.8791366906474835
257,0.001,870,738,132,,0.9644128113879004,0.9234875444839857,0.9122182680901534,0.9190391459074733,0.9117437722419947
258,0.001,480,369,111,,0.9545454545454546,0.9386363636363636,0.9151515151515145,0.9136363636363637,0.9036363636363647
259,0.001,757,675,82,,0.9845559845559846,0.9575289575289575,0.931788931788931,0.9305019305019305,0.9250965250965266
260,0.001,789,456,333,,0.9025641025641026,0.8358974358974359,0.851282051282051,0.8769230769230769,0.8615384615384621
261,0.001,2015,1484,531,,0.9678714859437751,0.9317269076305221,0.923025435073629,0.9201807228915663,0.9172690763052239
262,0.001,1853,542,1311,,0.8685897435897436,0.8157051282051282,0.7831196581196567,0.7724358974358975,0.7820512820512832
263,0.001,658,434,224,,0.9811320754716981,0.9221698113207547,0.90566037735849,0.9115566037735849,0.9009433962264157
264,0.001,2,,,truncated_max_new_tokens,,,,,
265,0.001,2603,1049,1554,,0.8898550724637682,0.8492753623188406,0.8135265700483095,0.8043478260869565,0.8197101449275384
266,0.001,3504,3166,338,,0.9843260188087775,0.9561128526645768,0.9508881922675025,0.9302507836990596,0.9329153605015689
267,0.001,1767,707,1060,,0.8914285714285715,0.8385714285714285,0.8142857142857146,0.8171428571428572,0.8160000000000022
268,0.001,484,433,51,,0.972972972972973,0.9493243243243243,0.9436936936936938,0.9442567567567568,0.9378378378378376
269,0.001,1641,762,879,,0.9214659685863874,0.8167539267015707,0.8097731239092494,0.7971204188481675,0.8052356020942407
270,0.001,1469,925,544,,0.974910394265233,0.9032258064516129,0.8876941457586608,0.8853046594982079,0.8781362007168474
271,0.001,667,346,321,,0.9636363636363636,0.9090909090909091,0.9151515151515142,0.92,0.8960000000000018
272,0.001,1140,1054,86,,0.9836734693877551,0.9489795918367347,0.9442176870748291,0.9377551020408164,0.946122448979593
273,0.001,361,305,56,,0.9421487603305785,0.9132231404958677,0.9146005509641875,0.9028925619834711,0.9157024793388423
274,0.001,1784,795,989,,0.9557522123893806,0.9129793510324484,0.895771878072763,0.8908554572271387,0.8855457227138664
275,0.001,1305,1108,197,,0.9682539682539683,0.9222222222222223,0.9185185185185183,0.9238095238095239,0.9212698412698427
276,0.001,1585,766,819,,0.8972809667673716,0.7945619335347432,0.7673716012084577,0.7522658610271903,0.7498489425981882
277,0.001,700,602,98,,0.9477124183006536,0.9215686274509803,0.8954248366013076,0.8970588235294118,0.8980392156862738
278,0.001,692,566,126,,0.9470588235294117,0.9117647058823529,0.8941176470588236,0.8970588235294118,0.8835294117647058
279,0.001,1210,988,222,,0.9400749063670412,0.897003745318352,0.8951310861423216,0.9082397003745318,0.9101123595505627
280,0.001,776,626,150,,0.9562841530054644,0.8852459016393442,0.8797814207650267,0.8784153005464481,0.877595628415301
281,0.001,712,541,171,,0.93717277486911,0.9031413612565445,0.8603839441535774,0.8612565445026178,0.8764397905759166
282,0.001,359,78,281,,0.8457142857142858,0.7314285714285714,0.6933333333333342,0.6657142857142857,0.6571428571428557
283,0.001,884,712,172,,0.9588235294117647,0.8794117647058823,0.9098039215686271,0.9191176470588235,0.9247058823529413
284,0.001,868,714,154,,0.9662921348314607,0.9269662921348315,0.9088639200998744,0.9166666666666666,0.9191011235955069
285,0.001,501,424,77,,0.9333333333333333,0.9166666666666666,0.895555555555556,0.9066666666666666,0.9053333333333329
286,0.001,1236,1173,63,,0.940959409594096,0.9428044280442804,0.9323493234932343,0.915129151291513,0.9188191881918836
287,0.001,3502,3402,100,,0.958904109589041,0.9178082191780822,0.9208523592085229,0.908675799086758,0.9086757990867587
288,0.001,2,,,truncated_max_new_tokens,,,,,
289,0.001,2,,,truncated_max_new_tokens,,,,,
290,0.001,2,,,truncated_max_new_tokens,,,,,
291,0.001,631,396,235,,0.9237668161434978,0.8901345291479821,0.88490284005979,0.875560538116592,0.8843049327354268
292,0.001,647,368,279,,0.9402985074626866,0.8861940298507462,0.8619402985074612,0.8722014925373134,0.8664179104477628
293,0.001,2,,,truncated_max_new_tokens,,,,,
294,0.001,495,279,216,,0.9469026548672567,0.8141592920353983,0.8761061946902657,0.8141592920353983,0.8141592920353973
295,0.001,1034,788,246,,0.9347826086956522,0.8885869565217391,0.8804347826086952,0.8940217391304348,0.8771739130434782
296,0.001,1699,1141,558,,0.963963963963964,0.9054054054054054,0.8858858858858851,0.8930180180180181,0.8801801801801811
297,0.001,999,457,542,,0.8972332015810277,0.8754940711462451,0.8669301712779964,0.8488142292490118,0.8569169960474318
298,0.001,2,,,truncated_max_new_tokens,,,,,
299,0.001,1676,956,720,,0.8544061302681992,0.8084291187739464,0.7982120051085557,0.7873563218390804,0.7808429118773955
300,0.001,529,251,278,,0.9602446483180428,0.9204892966360856,0.8939857288481141,0.8868501529051988,0.889296636085629
301,0.001,1298,630,668,,0.9243421052631579,0.875,0.8541666666666652,0.8478618421052632,0.851973684210528
302,0.001,1061,621,440,,0.9277777777777778,0.8944444444444445,0.8870370370370373,0.8847222222222222,0.8966666666666672
303,0.001,3277,2579,698,,0.9452332657200812,0.9046653144016227,0.9039891818796502,0.8985801217038539,0.9022312373225185
304,0.001,4439,1985,2454,,0.9649484536082474,0.8721649484536083,0.8714776632302421,0.8690721649484536,0.8622680412371181
305,0.001,340,239,101,,0.9375,0.8571428571428571,0.8571428571428575,0.8459821428571429,0.8285714285714276
306,0.001,681,613,68,,0.9479166666666666,0.9140625,0.8854166666666662,0.89453125,0.895833333333334
307,0.001,723,568,155,,0.9533898305084746,0.9194915254237288,0.9138418079096037,0.8951271186440678,0.8974576271186451
308,0.001,690,366,324,,0.9022222222222223,0.8444444444444444,0.8488888888888882,0.8522222222222222,0.8400000000000006
309,0.001,923,481,442,,0.8235294117647058,0.6583710407239819,0.6395173453996986,0.6153846153846154,0.613574660633483
310,0.001,2319,1905,414,,0.9619047619047619,0.9261904761904762,0.9079365079365087,0.9095238095238095,0.9147619047619074
311,0.001,1186,942,244,,0.9539007092198581,0.8865248226950354,0.8640661938534266,0.8599290780141844,0.8460992907801433
312,0.001,1541,708,833,,0.8759493670886076,0.8341772151898734,0.8295358649789033,0.8113924050632911,0.8045569620253191
313,0.001,596,501,95,,0.9722222222222222,0.9259259259259259,0.9089506172839504,0.9166666666666666,0.9148148148148155
314,0.001,914,852,62,,0.9781659388646288,0.9650655021834061,0.9505094614264918,0.9486899563318777,0.939737991266376
315,0.001,2579,1618,961,,0.6715116279069767,0.563953488372093,0.5135658914728682,0.4898255813953488,0.4773255813953488
316,0.001,667,301,366,,0.9234042553191489,0.8489361702127659,0.8297872340425527,0.8393617021276596,0.8578723404255327
317,0.001,4645,2321,2324,,0.6570680628272252,0.5798429319371727,0.5453752181500867,0.537303664921466,0.5293193717277489
318,0.001,886,457,429,,0.8756756756756757,0.8243243243243243,0.7963963963963965,0.7797297297297298,0.7697297297297285
319,0.001,3743,2840,903,,0.9276018099547512,0.9253393665158371,0.9004524886877827,0.8936651583710408,0.8932126696832587
320,0.001,852,644,208,,0.9780701754385965,0.918859649122807,0.9005847953216367,0.9100877192982456,0.9131578947368428
321,0.001,918,673,245,,0.9294117647058824,0.9235294117647059,0.8875816993464046,0.8901960784313725,0.8980392156862755
322,0.001,2,,,truncated_max_new_tokens,,,,,
323,0.001,1610,1099,511,,0.9422222222222222,0.9133333333333333,0.866666666666666,0.88,0.8844444444444454
324,0.001,682,324,358,,0.9547511312217195,0.8076923076923077,0.7828054298642532,0.8020361990950227,0.7963800904977375
325,0.001,832,719,113,,0.9884393063583815,0.9739884393063584,0.9479768786127166,0.9277456647398844,0.9468208092485553
326,0.001,654,485,169,,0.9692307692307692,0.9230769230769231,0.9076923076923079,0.9076923076923077,0.9076923076923069
327,0.001,1598,768,830,,0.9279538904899135,0.877521613832853,0.8722382324687802,0.8544668587896254,0.859365994236314
328,0.001,2252,1840,412,,0.9811912225705329,0.9169278996865203,0.9080459770114945,0.9098746081504702,0.9059561128526668
329,0.001,1262,1072,190,,0.946078431372549,0.9068627450980392,0.8921568627450975,0.8848039215686274,0.8960784313725497
330,0.001,1020,551,469,,0.8070175438596491,0.7076023391812866,0.7095516569200786,0.7032163742690059,0.7087719298245604
331,0.001,3639,2092,1547,,0.8857677902621723,0.8642322097378277,0.8520599250936357,0.8600187265917603,0.8539325842696672
332,0.001,913,389,524,,0.9724137931034482,0.8482758620689655,0.8367816091954029,0.8551724137931035,0.8441379310344816
333,0.001,1937,729,1208,,0.8758389261744967,0.8154362416107382,0.8098434004474263,0.8112416107382551,0.8087248322147667
334,0.001,1671,1146,525,,0.93,0.88,0.8922222222222214,0.875,0.8893333333333356
335,0.001,720,652,68,,0.9567099567099567,0.9567099567099567,0.9163059163059156,0.922077922077922,0.9264069264069273
336,0.001,2,,,truncated_max_new_tokens,,,,,
337,0.001,1354,858,496,,0.9546925566343042,0.9255663430420712,0.8996763754045304,0.8996763754045307,0.8944983818770246
338,0.001,2,,,truncated_max_new_tokens,,,,,
339,0.001,578,435,143,,0.9617486338797814,0.912568306010929,0.8870673952641165,0.894808743169399,0.8841530054644813
340,0.001,4188,3888,300,,0.9599271402550091,0.9371584699453552,0.9368548876745612,0.9262295081967213,0.9245901639344287
341,0.001,918,446,472,,0.9113924050632911,0.8876582278481012,0.8512658227848086,0.8662974683544303,0.8658227848101283
342,0.001,1321,994,327,,0.9162011173184358,0.888268156424581,0.8752327746741146,0.8966480446927374,0.8905027932960894
343,0.001,934,271,663,,0.946843853820598,0.8754152823920266,0.8394241417497216,0.8480066445182725,0.845847176079736
344,0.001,831,626,205,,0.9535603715170279,0.9210526315789473,0.914344685242518,0.9148606811145511,0.912693498452014
345,0.001,612,444,168,,0.9556650246305419,0.8940886699507389,0.8899835796387517,0.8830049261083743,0.8955665024630549
346,0.001,798,524,274,,0.9053497942386831,0.8497942386831275,0.8203017832647451,0.8034979423868313,0.8189300411522643
347,0.001,409,156,253,,0.6923076923076923,0.6192307692307693,0.5743589743589745,0.5711538461538461,0.5784615384615384
348,0.001,498,417,81,,0.9477124183006536,0.8627450980392157,0.8779956427015255,0.8872549019607843,0.8980392156862743
349,0.001,926,609,317,,0.9584775086505191,0.9204152249134948,0.8835063437139553,0.8961937716262975,0.8961937716262993
350,0.001,397,128,269,,0.8071428571428572,0.75,0.7023809523809531,0.7071428571428572,0.7142857142857135
351,0.001,2973,1177,1796,,0.9293286219081273,0.8798586572438163,0.873969375736159,0.8639575971731449,0.8530035335689061
352,0.001,469,41,428,,0.8055555555555556,0.7027777777777777,0.6574074074074084,0.6375,0.6399999999999988
353,0.001,602,261,341,,0.9299363057324841,0.8694267515923567,0.8662420382165607,0.8264331210191083,0.8242038216560499
354,0.001,1008,382,626,,0.8705882352941177,0.788235294117647,0.7673202614379074,0.7686274509803922,0.7411764705882357
355,0.001,3082,2135,947,,0.9255663430420712,0.883495145631068,0.8716289104638609,0.8745954692556634,0.8802588996763776
356,0.001,2,,,truncated_max_new_tokens,,,,,
357,0.001,438,357,81,,0.9914529914529915,0.9636752136752137,0.9401709401709395,0.9305555555555556,0.9418803418803431
358,0.001,1274,1186,88,,0.9416058394160584,0.906934306569343,0.9111922141119214,0.9114963503649635,0.9065693430656946
359,0.001,1466,551,915,,0.9576547231270358,0.8485342019543974,0.8284473398479896,0.8167752442996743,0.8429967426710117
360,0.001,1221,342,879,,0.9078341013824884,0.9147465437788018,0.8725038402457752,0.8778801843317973,0.8645161290322589
361,0.001,2080,1843,237,,0.9564102564102565,0.9333333333333333,0.9153846153846157,0.9064102564102564,0.9092307692307716
362,0.001,2609,1562,1047,,0.9395833333333333,0.9020833333333333,0.9020833333333349,0.903125,0.9020833333333365
363,0.001,750,646,104,,0.9787234042553191,0.9441489361702128,0.9228723404255323,0.9128989361702128,0.9164893617021298
364,0.001,411,248,163,,0.9147286821705426,0.8798449612403101,0.8501291989664086,0.875968992248062,0.8728682170542628
365,0.001,2,,,truncated_max_new_tokens,,,,,
366,0.001,927,364,563,,0.9402597402597402,0.8779220779220779,0.8545454545454552,0.8396103896103896,0.8477922077922107
367,0.001,6030,2250,3780,,0.9037328094302554,0.8339882121807466,0.8421741977734134,0.8398821218074656,0.838113948919454
368,0.001,517,398,119,,0.9345794392523364,0.883177570093458,0.8660436137071655,0.8621495327102804,0.841121495327102
369,0.001,695,651,44,,0.9484536082474226,0.9020618556701031,0.9140893470790374,0.913659793814433,0.9206185567010313
370,0.001,2493,1087,1406,,0.948905109489051,0.8740875912408759,0.8564476885644758,0.8631386861313869,0.8459854014598555
371,0.001,379,147,232,,0.9305555555555556,0.84375,0.8657407407407413,0.8333333333333334,0.8444444444444434
372,0.001,456,451,5,,0.9944444444444445,0.9472222222222222,0.9462962962962955,0.9402777777777778,0.9400000000000006
373,0.001,683,495,188,,0.9467213114754098,0.9528688524590164,0.9330601092896171,0.9262295081967213,0.9286885245901653
374,0.001,1594,902,692,,0.9507575757575758,0.9090909090909091,0.8775252525252514,0.8854166666666666,0.8818181818181832
375,0.001,3634,2901,733,,0.9644970414201184,0.9230769230769231,0.8816568047337274,0.8890532544378699,0.9005917159763311
376,0.001,1372,986,386,,0.93048128342246,0.9064171122994652,0.8627450980392154,0.8877005347593583,0.896256684491979
377,0.001,552,312,240,,0.9154929577464789,0.9154929577464789,0.8826291079812206,0.8814553990610329,0.8732394366197189
378,0.001,736,626,110,,0.9726027397260274,0.9315068493150684,0.9375951293759508,0.9440639269406392,0.9388127853881288
379,0.001,735,314,421,,0.9322916666666666,0.828125,0.8194444444444443,0.8385416666666666,0.8302083333333337
380,0.001,855,584,271,,0.8959276018099548,0.8936651583710408,0.8883861236802408,0.8766968325791855,0.8733031674208156
381,0.001,403,254,149,,0.9473684210526315,0.8651315789473685,0.8486842105263165,0.850328947368421,0.8539473684210516
382,0.001,475,382,93,,0.9700598802395209,0.9041916167664671,0.8842315369261473,0.8787425149700598,0.8742514970059878
383,0.001,1178,592,586,,0.978021978021978,0.8818681318681318,0.8608058608058604,0.8502747252747253,0.8582417582417583
384,0.001,514,378,136,,0.9637681159420289,0.9347826086956522,0.9444444444444448,0.9184782608695652,0.9304347826086953
385,0.001,1018,269,749,,0.8902439024390244,0.8475609756097561,0.8414634146341459,0.8407012195121951,0.8390243902439048
386,0.001,1298,299,999,,0.64,0.522,0.5000000000000002,0.484,0.4816
387,0.001,806,417,389,,0.943609022556391,0.8853383458646616,0.8972431077694227,0.8834586466165414,0.8721804511278212
388,0.001,989,613,376,,0.8937007874015748,0.8759842519685039,0.8530183727034113,0.8700787401574803,0.8732283464566947
389,0.001,1031,777,254,,0.9683908045977011,0.9410919540229885,0.9291187739463611,0.9288793103448276,0.9178160919540249
390,0.001,880,592,288,,0.9451476793248945,0.9240506329113924,0.8860759493670877,0.8924050632911392,0.8970464135021107
391,0.001,686,187,499,,0.875,0.8472222222222222,0.8379629629629627,0.7986111111111112,0.7888888888888883
392,0.001,622,112,510,,0.8368421052631579,0.7894736842105263,0.7578947368421055,0.75,0.7294736842105253
393,0.001,485,114,371,,0.922077922077922,0.8506493506493507,0.8138528138528132,0.7954545454545454,0.8086580086580095
394,0.001,1930,1147,783,,0.6966292134831461,0.5955056179775281,0.523096129837703,0.5,0.4943820224719102
395,0.001,1243,1017,226,,0.9851851851851852,0.9395061728395062,0.922633744855968,0.9160493827160494,0.9155555555555575
396,0.001,914,390,524,,0.9529411764705882,0.9117647058823529,0.8921568627450975,0.8779411764705882,0.8870588235294113
397,0.001,758,593,165,,0.9666666666666667,0.9348484848484848,0.9232323232323231,0.9106060606060606,0.9133333333333353
398,0.001,344,302,42,,0.9432624113475178,0.8936170212765957,0.9172576832151302,0.8971631205673759,0.9148936170212761
399,0.001,2,,,truncated_max_new_tokens,,,,,
400,0.001,756,121,635,,0.7266187050359713,0.6205035971223022,0.5803357314148677,0.5701438848920863,0.5618705035971219
401,0.001,520,293,227,,0.9055555555555556,0.8916666666666667,0.9129629629629628,0.8875,0.8800000000000002
402,0.001,611,516,95,,0.9642857142857143,0.8779761904761905,0.8948412698412698,0.9032738095238095,0.8952380952380954
403,0.001,536,134,402,,0.8785046728971962,0.8177570093457944,0.7866043613707159,0.7745327102803738,0.7700934579439256
404,0.001,2,,,truncated_max_new_tokens,,,,,
405,0.001,6064,5495,569,,0.9558139534883721,0.9279069767441861,0.9224806201550397,0.9133720930232558,0.9083720930232585
406,0.001,1767,617,1150,,0.5353535353535354,0.46464646464646464,0.4590347923681261,0.45707070707070707,0.4397306397306398
407,0.001,828,514,314,,0.9588477366255144,0.9567901234567902,0.9355281207133056,0.918724279835391,0.9358024691358032
408,0.001,2225,1379,846,,0.9776357827476039,0.9185303514376997,0.9297124600638976,0.9161341853035144,0.9092651757188522
409,0.001,867,639,228,,0.9633699633699634,0.9230769230769231,0.9255189255189243,0.9221611721611722,0.919413919413921
410,0.001,794,719,75,,0.926829268292683,0.9024390243902439,0.8910569105691051,0.8963414634146342,0.8995121951219519
411,0.001,2,,,truncated_max_new_tokens,,,,,
412,0.001,1045,703,342,,0.9484126984126984,0.9186507936507936,0.8941798941798935,0.9037698412698413,0.892857142857144
413,0.001,759,498,261,,0.9360902255639098,0.8796992481203008,0.88095238095238,0.8731203007518797,0.8533834586466184
414,0.001,2,,,truncated_max_new_tokens,,,,,
415,0.001,1738,1013,725,,0.8701298701298701,0.8246753246753247,0.770562770562771,0.7516233766233766,0.7753246753246743
416,0.001,897,264,633,,0.9285714285714286,0.8571428571428571,0.80952380952381,0.8232142857142857,0.8371428571428557
417,0.001,576,89,487,,0.8974358974358975,0.7980769230769231,0.7884615384615391,0.7740384615384616,0.7769230769230758
418,0.001,2,,,truncated_max_new_tokens,,,,,
419,0.001,365,296,69,,0.9492753623188406,0.9166666666666666,0.9009661835748796,0.9057971014492754,0.8999999999999991
420,0.001,414,39,375,,0.5824742268041238,0.5231958762886598,0.5137457044673539,0.4961340206185567,0.4948453608247415
421,0.001,562,504,58,,0.9183673469387755,0.8698979591836735,0.8605442176870739,0.8635204081632653,0.8653061224489803
422,0.001,610,319,291,,0.944954128440367,0.9357798165137615,0.8990825688073396,0.8990825688073395,0.9155963302752287
423,0.001,517,367,150,,0.8923076923076924,0.823076923076923,0.7897435897435894,0.8192307692307692,0.7846153846153844
424,0.001,6777,6085,692,,0.9744318181818182,0.9389204545454546,0.928977272727273,0.9247159090909091,0.9227272727272747
425,0.001,2729,2265,464,,0.945273631840796,0.9203980099502488,0.897180762852404,0.8955223880597015,0.8925373134328363
426,0.001,719,641,78,,0.9917355371900827,0.9524793388429752,0.9269972451790627,0.9245867768595041,0.9231404958677697
427,0.001,2977,671,2306,,0.41721854304635764,0.3360927152317881,0.3278145695364237,0.32367549668874174,0.3238410596026492
428,0.001,979,28,951,,0.7467811158798283,0.6502145922746781,0.5965665236051506,0.5836909871244635,0.5802575107296132
429,0.001,861,600,261,,0.9245283018867925,0.8797169811320755,0.8537735849056594,0.8455188679245284,0.8424528301886797
430,0.001,1120,430,690,,0.5229357798165137,0.48394495412844035,0.470948012232416,0.44954128440366975,0.4357798165137614
431,0.001,619,417,202,,0.9720930232558139,0.9116279069767442,0.9038759689922479,0.9011627906976745,0.9013953488372098
432,0.001,1393,900,493,,0.9724409448818898,0.9192913385826772,0.9107611548556421,0.9015748031496063,0.9031496062992141
433,0.001,598,444,154,,0.9415204678362573,0.9152046783625731,0.8966861598440543,0.9166666666666666,0.9251461988304099
434,0.001,926,686,240,,0.9354838709677419,0.9059139784946236,0.8960573476702506,0.8629032258064516,0.8741935483870972
435,0.001,474,63,411,,0.8243243243243243,0.777027027027027,0.7522522522522527,0.7483108108108109,0.7594594594594585
436,0.001,3135,2185,950,,0.9466666666666667,0.89,0.8711111111111097,0.8725,0.8780000000000023
437,0.001,1086,444,642,,0.9473684210526315,0.8881578947368421,0.8684210526315791,0.8546052631578948,0.8584210526315825
438,0.001,750,554,196,,0.9473684210526315,0.9453441295546559,0.9068825910931168,0.8967611336032388,0.8955465587044548
439,0.001,698,227,471,,0.9022222222222223,0.8266666666666667,0.8399999999999991,0.8488888888888889,0.8462222222222232
440,0.001,659,537,122,,0.944,0.902,0.9093333333333322,0.905,0.900800000000001
441,0.001,741,593,148,,0.9255014326647565,0.8997134670487106,0.8710601719197708,0.8710601719197708,0.8756446991404033
442,0.001,920,203,717,,0.9329758713136729,0.8753351206434317,0.8489722966934768,0.8518766756032171,0.8595174262734611
443,0.001,634,572,62,,0.9509803921568627,0.8946078431372549,0.8937908496732021,0.8799019607843137,0.9029411764705891
444,0.001,2,,,truncated_max_new_tokens,,,,,
445,0.001,1525,674,851,,0.7429906542056075,0.633177570093458,0.609034267912773,0.5922897196261683,0.5757009345794387
446,0.001,273,198,75,,0.9047619047619048,0.8531746031746031,0.8439153439153443,0.8551587301587301,0.8523809523809515
447,0.001,473,410,63,,0.9609375,0.9375,0.9088541666666659,0.9140625,0.9117187500000014
448,0.001,495,436,59,,0.9593023255813954,0.9127906976744186,0.9089147286821703,0.9055232558139535,0.9058139534883725
449,0.001,2274,1943,331,,0.9344978165938864,0.9061135371179039,0.8937409024745264,0.8831877729257642,0.8838427947598259
450,0.001,656,112,544,,0.7561728395061729,0.6990740740740741,0.6646090534979414,0.658179012345679,0.6493827160493834
451,0.001,352,71,281,,0.8666666666666667,0.7703703703703704,0.7604938271604943,0.7592592592592593,0.7362962962962953
452,0.001,2635,2386,249,,0.9411764705882353,0.8852941176470588,0.864705882352941,0.8897058823529411,0.8799999999999997
453,0.001,427,354,73,,0.984,0.876,0.882666666666667,0.872,0.868799999999999
454,0.001,454,429,25,,0.9647058823529412,0.9235294117647059,0.9235294117647056,0.9279411764705883,0.9247058823529416
455,0.001,1488,876,612,,0.9325842696629213,0.8876404494382022,0.8714107365792749,0.8726591760299626,0.8801498127340839
456,0.001,620,263,357,,0.9161676646706587,0.8922155688622755,0.8862275449101793,0.8667664670658682,0.849101796407185
457,0.001,647,374,273,,0.947945205479452,0.9205479452054794,0.9031963470319638,0.8904109589041096,0.9057534246575373
458,0.001,1018,530,488,,0.9144144144144144,0.8828828828828829,0.8828828828828824,0.8648648648648649,0.8576576576576587
459,0.001,2,,,truncated_max_new_tokens,,,,,
460,0.001,1187,739,448,,0.9643835616438357,0.9438356164383561,0.9278538812785389,0.928082191780822,0.9210958904109612
461,0.001,1044,881,163,,0.9594594594594594,0.9155405405405406,0.9020270270270263,0.9037162162162162,0.9000000000000018
462,0.001,852,471,381,,0.905829596412556,0.899103139013453,0.8699551569506715,0.8811659192825112,0.8717488789237678
463,0.001,2,,,truncated_max_new_tokens,,,,,
464,0.001,509,385,124,,0.9227053140096618,0.8647342995169082,0.8502415458937193,0.8417874396135265,0.8502415458937206
464,0.001,509,385,124,,0.9227053140096618,0.8647342995169082,0.8502415458937193,0.8417874396135265,0.8502415458937206
465,0.001,3234,1968,1266,,0.9218241042345277,0.8599348534201955,0.8610206297502706,0.8688925081433225,0.865146579804562
466,0.001,765,249,516,,0.9095744680851063,0.8563829787234043,0.827127659574468,0.8211436170212766,0.8207446808510671
465,0.001,3234,1968,1266,,0.9218241042345277,0.8599348534201955,0.8610206297502706,0.8688925081433225,0.865146579804562
467,0.001,1105,719,386,,0.95625,0.890625,0.8604166666666666,0.865625,0.8624999999999993
466,0.001,765,249,516,,0.9095744680851063,0.8563829787234043,0.827127659574468,0.8211436170212766,0.8207446808510671
468,0.001,1095,443,652,,0.9396551724137931,0.9037356321839081,0.8668582375478929,0.8635057471264368,0.8695402298850593
467,0.001,1105,719,386,,0.95625,0.890625,0.8604166666666666,0.865625,0.8624999999999993
469,0.001,885,506,379,,0.9365482233502538,0.883248730964467,0.8900169204737743,0.8826142131979695,0.8812182741116779
468,0.001,1095,443,652,,0.9396551724137931,0.9037356321839081,0.8668582375478929,0.8635057471264368,0.8695402298850593
469,0.001,885,506,379,,0.9365482233502538,0.883248730964467,0.8900169204737743,0.8826142131979695,0.8812182741116779
470,0.001,2556,1002,1554,,0.8664921465968587,0.7787958115183246,0.7356020942408367,0.743455497382199,0.7429319371727773
470,0.001,2556,1002,1554,,0.8664921465968587,0.7787958115183246,0.7356020942408367,0.743455497382199,0.7429319371727773
471,0.001,2,,,truncated_max_new_tokens,,,,,
472,0.001,2391,1685,706,,0.9285714285714286,0.9330357142857143,0.9186507936507937,0.9188988095238095,0.9250000000000019
473,0.001,726,388,338,,0.9662162162162162,0.9121621621621622,0.9166666666666662,0.8986486486486487,0.8972972972972991
474,0.001,2107,1364,743,,0.9689922480620154,0.9418604651162791,0.9263565891472861,0.9176356589147286,0.9170542635658927
475,0.001,507,239,268,,0.9470899470899471,0.8571428571428571,0.8906525573192239,0.873015873015873,0.8624338624338629
476,0.001,774,613,161,,0.9586776859504132,0.9400826446280992,0.9159779614325061,0.9049586776859504,0.9041322314049599
477,0.001,2340,1462,878,,0.9269662921348315,0.8820224719101124,0.8483146067415729,0.8553370786516854,0.8393258426966289
478,0.001,868,779,89,,0.9583333333333334,0.9120370370370371,0.9120370370370362,0.8969907407407407,0.9074074074074084
479,0.001,400,337,63,,0.8909090909090909,0.8409090909090909,0.8393939393939396,0.85,0.8381818181818177
480,0.001,2,,,truncated_max_new_tokens,,,,,
481,0.001,897,159,738,,0.8470149253731343,0.7854477611940298,0.7499999999999989,0.746268656716418,0.7395522388059705
482,0.001,1131,443,688,,0.9304635761589404,0.8642384105960265,0.8443708609271511,0.8443708609271523,0.8390728476821212
483,0.001,2,,,truncated_max_new_tokens,,,,,
484,0.001,485,304,181,,0.7560975609756098,0.7398373983739838,0.718157181571816,0.733739837398374,0.7268292682926819
485,0.001,436,218,218,,0.9432989690721649,0.8865979381443299,0.8711340206185566,0.8672680412371134,0.8639175257731958
486,0.001,727,599,128,,0.9706840390879479,0.9348534201954397,0.9142236699239954,0.9063517915309446,0.908794788273618
487,0.001,1770,991,779,,0.9212121212121213,0.8757575757575757,0.8767676767676771,0.8742424242424243,0.8533333333333325
488,0.001,2,,,truncated_max_new_tokens,,,,,
489,0.001,2,,,truncated_max_new_tokens,,,,,
490,0.001,758,422,336,,0.9573170731707317,0.8963414634146342,0.8821138211382111,0.8925304878048781,0.8835365853658564
491,0.001,463,313,150,,0.9428571428571428,0.8928571428571429,0.9000000000000004,0.8839285714285714,0.8857142857142848
492,0.001,1315,965,350,,0.9454545454545454,0.8963636363636364,0.8703030303030294,0.8590909090909091,0.8727272727272739
493,0.001,816,206,610,,0.9303482587064676,0.8606965174129353,0.8789386401326694,0.8333333333333334,0.8169154228855718
494,0.001,3232,3037,195,,0.9633507853403142,0.9175392670157068,0.9205933682373478,0.9247382198952879,0.9219895287958138
495,0.001,803,511,292,,0.8185328185328186,0.7393822393822393,0.7052767052767049,0.7027027027027027,0.6918918918918925
496,0.001,612,324,288,,0.9357798165137615,0.9059633027522935,0.900611620795106,0.8910550458715596,0.8899082568807352
497,0.001,912,749,163,,0.972972972972973,0.9208494208494209,0.9292149292149283,0.9131274131274131,0.9150579150579164
